PersonMasterID,PersonName,GenderID,HomeDistrictID,PrimaryCrimeHeadID,PrimaryMO,TotalCasesLinked,IsRepeatOffender
6494,Wridesh Savant,M,6,3,Workplace harassment,1,0
6495,Laksh Aurora,T,6,3,Workplace harassment,1,0
6496,Mekhala Ganesh,F,9,2,Vehicle theft with duplicate key,1,0
6497,Charita Naidu,F,9,2,Daylight chain/bag snatching,1,0
6498,Zarna Oak,T,9,2,Vehicle theft with duplicate key,1,0
6499,Gunbir Bala,M,12,1,Knife-related assault,1,0
6500,Osha Purohit,T,10,5,Loan-default cheating,1,0
6501,Aarini Kashyap,F,10,5,Cheque bounce fraud,1,0
6502,Oni Chaudry,F,11,4,Fake KYC update call,1,0
6503,Ekansh Pillay,M,5,5,Shell company fraud,1,0
6504,Vivaan Das,T,14,3,Persistent online stalking before offence,1,0
6505,Maanas Sarraf,M,12,4,Fake KYC update call,1,0
6506,Manya Bora,F,8,5,Shell company fraud,1,0
6507,Falan Kala,T,8,5,Shell company fraud,1,0
6508,Upasna Sehgal,T,11,5,Cheque bounce fraud,1,0
6509,Udarsh Koshy,M,11,5,Shell company fraud,1,0
6510,Amrita Thaker,F,5,1,Blunt weapon assault,1,0
6511,Nisha Thakkar,T,1,2,Forced window/door entry,1,0
6512,Rajata Ray,T,1,2,Forced window/door entry,1,0
6513,Faras Ahuja,M,5,2,Forced window/door entry,1,0
6514,Wyatt Agrawal,M,1,1,Blunt weapon assault,1,0
6515,Logan Oommen,M,1,1,Ambush attack at night,1,0
6516,Charles Banik,M,1,1,Ambush attack at night,1,0
6517,Amol Raman,T,1,1,Blunt weapon assault,1,0
6518,Fariq Char,M,14,2,Forced window/door entry,1,0
6519,Harini Wason,F,14,2,Vehicle theft with duplicate key,1,0
6520,Jagdish Roy,M,14,2,Vehicle theft with duplicate key,1,0
6521,Gautam Kapadia,M,8,4,OTP fraud,1,0
6522,Bachittar Sekhon,M,10,1,Unarmed physical assault,1,0
6523,Karan Shanker,M,15,5,Loan-default cheating,1,0
6524,Pavani Baral,F,15,5,Loan-default cheating,1,0
6525,Pratyush Sengupta,T,1,1,Blunt weapon assault,1,0
6526,Hemang Agate,M,1,1,Ambush attack at night,1,0
6527,Baghyawati Nagar,F,1,1,Blunt weapon assault,1,0
6528,Aarna Badal,F,1,1,Blunt weapon assault,1,0
6529,Gauri Grewal,F,6,2,Vehicle theft with duplicate key,1,0
6530,Hemang Nadkarni,M,6,4,Social media impersonation,1,0
6531,Qabil Mishra,M,6,4,OTP fraud,1,0
6532,Lekha Mitter,T,6,4,OTP fraud,1,0
6533,Manya Luthra,T,7,2,Daylight chain/bag snatching,1,0
6534,Yagnesh Bava,M,7,2,Vehicle theft with duplicate key,1,0
6535,Abdul Pillai,M,9,2,Forced window/door entry,1,0
6536,Balvan Patil,T,9,2,Forced window/door entry,1,0
6537,Wakeeta Gaba,F,9,2,Lock-picking,1,0
6538,Warinder Tailor,M,9,2,Vehicle theft with duplicate key,1,0
6539,Ishanvi Sama,F,2,5,Cheque bounce fraud,1,0
6540,Frado Yogi,M,15,3,Workplace harassment,1,0
6541,Anjali Rege,F,1,4,Fake KYC update call,1,0
6542,Damini Dash,T,12,5,Loan-default cheating,1,0
6543,Darika Chad,T,12,5,Loan-default cheating,1,0
6544,Jairaj Narayan,M,12,5,Ponzi / fake investment scheme,1,0
6545,Onveer Bhatnagar,T,8,1,Ambush attack at night,1,0
6546,Praneel Atwal,M,8,1,Ambush attack at night,1,0
6547,Priya Dewan,F,6,4,OTP fraud,1,0
6548,Chasmum Vasa,F,6,5,Shell company fraud,1,0
6549,Kai Lalla,M,11,2,Forced window/door entry,1,0
6550,Xavier Barman,M,12,1,Blunt weapon assault,1,0
6551,Kabir Chaudry,T,12,1,Blunt weapon assault,1,0
6552,Vihaan Bhatti,M,11,2,Daylight chain/bag snatching,1,0
6553,Advika Narayan,F,11,2,Daylight chain/bag snatching,1,0
6554,Charvi Chadha,T,13,2,Lock-picking,1,0
6555,Timothy Char,M,9,4,Fake KYC update call,1,0
6556,Pranav Dara,M,5,4,OTP fraud,1,0
6557,Yutika Agarwal,T,12,1,Blunt weapon assault,1,0
6558,Maya Vasa,T,12,1,Unarmed physical assault,1,0
6559,Brijesh Natarajan,M,12,1,Ambush attack at night,1,0
6560,Jagvi Jain,F,2,4,Social media impersonation,1,0
6561,Reyansh Shan,M,7,5,Ponzi / fake investment scheme,1,0
6562,Vaishnavi Vala,F,15,3,Persistent online stalking before offence,1,0
6563,Riya Nigam,F,9,4,OTP fraud,1,0
6564,Aashi Ahluwalia,F,4,1,Unarmed physical assault,1,0
6565,Zaid Batta,T,4,1,Unarmed physical assault,1,0
6566,Garima Khare,F,1,5,Shell company fraud,1,0
6567,Nidra Kala,F,1,5,Shell company fraud,1,0
6568,Ladli Din,F,1,5,Ponzi / fake investment scheme,1,0
6569,Reva Goel,T,3,2,Forced window/door entry,1,0
6570,Chameli Behl,T,3,2,Daylight chain/bag snatching,1,0
6571,Vamakshi Misra,T,10,1,Blunt weapon assault,1,0
6572,Triveni Konda,F,11,4,Fake KYC update call,1,0
6573,Ishwar Kadakia,M,9,5,Shell company fraud,1,0
6574,Lakshit Natt,M,9,5,Cheque bounce fraud,1,0
6575,Sai Vala,T,1,2,Forced window/door entry,1,0
6576,Adya Thaman,F,2,3,Family/relative-perpetrated,1,0
6577,Kala Aurora,F,2,3,Family/relative-perpetrated,1,0
6578,Nilima Mitra,T,2,3,Workplace harassment,1,0
6579,Om Ratta,M,2,3,Family/relative-perpetrated,1,0
6580,Damyanti Mistry,F,13,4,OTP fraud,1,0
6581,Warjas Kara,M,13,4,Social media impersonation,1,0
6582,Pranav Choudhry,M,13,4,Social media impersonation,1,0
6583,Urvashi Ranganathan,F,8,4,OTP fraud,1,0
6584,Avni Mangat,F,12,5,Shell company fraud,1,0
6585,Wridesh Walla,M,12,5,Shell company fraud,1,0
6586,Arjun Banik,T,12,5,Ponzi / fake investment scheme,1,0
6587,Michael Wable,T,4,1,Knife-related assault,1,0
6588,Ikbal Luthra,T,4,1,Blunt weapon assault,1,0
6589,Aradhana Kumar,F,11,4,Phishing link / fake link,1,0
6590,Bhavika Wable,T,10,2,Vehicle theft with duplicate key,1,0
6591,Dominic Balan,M,10,2,Daylight chain/bag snatching,1,0
6592,Christopher Agate,M,3,2,Lock-picking,1,0
6593,Gunbir Tailor,M,11,3,Family/relative-perpetrated,1,0
6594,Wishi Ravel,F,11,3,Workplace harassment,1,0
6595,Teerth Tandon,M,11,2,Vehicle theft with duplicate key,1,0
6596,Ethan Kadakia,T,9,2,Vehicle theft with duplicate key,1,0
6597,Jai Sandhu,M,15,4,OTP fraud,1,0
6598,Shravya Buch,F,5,4,OTP fraud,1,0
6599,Warhi Wagle,F,9,5,Cheque bounce fraud,1,0
6600,Dipta Zacharia,F,9,5,Ponzi / fake investment scheme,1,0
6601,Advika Sibal,T,12,5,Shell company fraud,1,0
6602,Siya Sastry,F,3,2,Vehicle theft with duplicate key,1,0
6603,Ati Shenoy,F,4,4,Social media impersonation,1,0
6604,Xiti Bora,T,4,4,OTP fraud,1,0
6605,David Balasubramanian,M,7,1,Blunt weapon assault,1,0
6606,Fitan Sachdeva,M,11,2,Daylight chain/bag snatching,1,0
6607,Nathaniel Goswami,T,11,1,Unarmed physical assault,1,0
6608,Lavanya Magar,F,11,1,Ambush attack at night,1,0
6609,Ansh Hora,M,11,1,Ambush attack at night,1,0
6610,Farhan Dewan,M,2,1,Unarmed physical assault,1,0
6611,Qarin Uppal,M,2,1,Unarmed physical assault,1,0
6612,Jairaj Nayar,M,2,1,Knife-related assault,1,0
6613,Amol Yohannan,M,2,1,Blunt weapon assault,1,0
6614,Ishaan Shenoy,M,14,2,Lock-picking,1,0
6615,Champak Ranganathan,M,14,2,Daylight chain/bag snatching,1,0
6616,Zehaan Kanda,T,14,2,Daylight chain/bag snatching,1,0
6617,Zilmil Parikh,F,5,2,Forced window/door entry,1,0
6618,Reyansh Raju,M,5,2,Forced window/door entry,1,0
6619,Indrajit Chowdhury,M,1,4,Phishing link / fake link,1,0
6620,Gaurangi Tandon,F,6,2,Lock-picking,1,0
6621,Hardik Shah,M,6,2,Vehicle theft with duplicate key,1,0
6622,Nisha Kanda,F,6,2,Daylight chain/bag snatching,1,0
6623,Henry Dora,M,6,2,Lock-picking,1,0
6624,Jairaj Raju,T,12,2,Vehicle theft with duplicate key,1,0
6625,Kabir Samra,T,12,2,Daylight chain/bag snatching,1,0
6626,Yug Sen,M,12,2,Daylight chain/bag snatching,1,0
6627,Ishani Arya,T,1,1,Knife-related assault,1,0
6628,Sanaya Sani,F,9,5,Shell company fraud,1,0
6629,Brinda Natt,T,9,5,Cheque bounce fraud,1,0
6630,Upasna Narain,T,9,5,Shell company fraud,1,0
6631,Aarna Kannan,F,3,2,Vehicle theft with duplicate key,1,0
6632,Robert Bhalla,M,9,1,Knife-related assault,1,0
6633,Gunbir Joshi,M,9,1,Ambush attack at night,1,0
6634,Yashvi Shroff,F,9,1,Knife-related assault,1,0
6635,Amol Iyer,M,9,1,Knife-related assault,1,0
6636,Forum Thakur,F,9,3,Family/relative-perpetrated,1,0
6637,Nirja Murty,T,9,3,Family/relative-perpetrated,1,0
6638,Jasmit Toor,F,5,3,Workplace harassment,1,0
6639,Ekbal Patil,T,13,3,Family/relative-perpetrated,1,0
6640,Devansh Jain,M,10,3,Family/relative-perpetrated,1,0
6641,Ikbal Wadhwa,M,10,3,Family/relative-perpetrated,1,0
6642,Girindra Nayak,M,10,3,Workplace harassment,1,0
6643,Eta Lad,T,10,3,Persistent online stalking before offence,1,0
6644,Madhavi Bahl,F,4,1,Unarmed physical assault,1,0
6645,Utkarsh Rana,T,14,2,Vehicle theft with duplicate key,1,0
6646,Eta Choudhary,F,2,2,Vehicle theft with duplicate key,1,0
6647,Reyansh Sidhu,M,2,2,Vehicle theft with duplicate key,1,0
6648,Oscar Dara,M,2,2,Lock-picking,1,0
6649,Mekhala Chandran,F,2,2,Lock-picking,1,0
6650,Nihal Bhasin,M,2,2,Lock-picking,1,0
6651,Manthan Kade,M,11,1,Ambush attack at night,1,0
6652,Siya Subramanian,F,6,2,Forced window/door entry,1,0
6653,Gaurangi Thakkar,F,7,4,Social media impersonation,1,0
6654,Bhavna Seshadri,T,14,3,Workplace harassment,1,0
6655,Jagvi Kumar,F,14,3,Workplace harassment,1,0
6656,Aditya Gopal,M,14,3,Workplace harassment,1,0
6657,Maanav Bhardwaj,M,14,3,Workplace harassment,1,0
6658,Ekantika Ben,F,3,2,Lock-picking,1,0
6659,Varsha Sahota,F,3,2,Vehicle theft with duplicate key,1,0
6660,Dhruv Bhargava,T,1,2,Daylight chain/bag snatching,1,0
6661,Rohan Ramanathan,M,1,2,Vehicle theft with duplicate key,1,0
6662,Bakhshi Bhatti,M,15,2,Daylight chain/bag snatching,1,0
6663,Rishi Lal,M,5,5,Shell company fraud,1,0
6664,Jasmit Nair,T,15,1,Blunt weapon assault,1,0
6665,Elijah Zachariah,M,15,1,Ambush attack at night,1,0
6666,Chakrika Raju,F,6,1,Blunt weapon assault,1,0
6667,Frederick Borah,M,12,2,Lock-picking,1,0
6668,Ucchal Datta,F,12,2,Daylight chain/bag snatching,1,0
6669,Ati Singhal,T,12,2,Daylight chain/bag snatching,1,0
6670,Darika Mohan,F,9,3,Persistent online stalking before offence,1,0
6671,Ishani Dass,T,8,4,Fake KYC update call,1,0
6672,Fitan Butala,M,6,1,Unarmed physical assault,1,0
6673,Advaith Dar,M,4,4,Social media impersonation,1,0
6674,Charan Raval,M,4,4,OTP fraud,1,0
6675,Ekbal Sethi,M,15,3,Family/relative-perpetrated,1,0
6676,William Trivedi,T,15,3,Persistent online stalking before offence,1,0
6677,Caleb Contractor,M,15,3,Family/relative-perpetrated,1,0
6678,Karan Ravi,M,15,3,Family/relative-perpetrated,1,0
6679,Rachit Dara,M,13,4,Fake KYC update call,1,0
6680,Qasim Ganesh,M,13,4,Social media impersonation,1,0
6681,Abhimanyu Nadig,M,13,4,Social media impersonation,1,0
6682,Mitali Prakash,F,15,2,Vehicle theft with duplicate key,1,0
6683,Raghav Gara,M,8,5,Cheque bounce fraud,1,0
6684,Gaurang Dey,M,11,5,Cheque bounce fraud,1,0
6685,Yash Bora,T,11,5,Loan-default cheating,1,0
6686,Januja Lad,T,11,5,Shell company fraud,1,0
6687,Isaiah Bhandari,M,11,5,Loan-default cheating,1,0
6688,Qasim Pandey,M,10,3,Workplace harassment,1,0
6689,Tara Loke,F,9,1,Knife-related assault,1,0
6690,Vincent Choudhry,M,9,1,Knife-related assault,1,0
6691,Deepa Chahal,T,4,5,Cheque bounce fraud,1,0
6692,Suhani Bava,F,1,3,Family/relative-perpetrated,1,0
6693,Ethan Oommen,M,1,1,Ambush attack at night,1,0
6694,Chakrika Hora,F,1,1,Ambush attack at night,1,0
6695,Champak Goda,M,5,2,Daylight chain/bag snatching,1,0
6696,Aradhana Iyengar,T,14,4,OTP fraud,1,0
6697,Rachana Dass,F,14,4,Phishing link / fake link,1,0
6698,Viraj Mitter,T,15,2,Lock-picking,1,0
6699,David Gade,M,7,5,Cheque bounce fraud,1,0
6700,Ekansh Prasad,M,3,4,OTP fraud,1,0
6701,Kabir Basak,M,10,3,Family/relative-perpetrated,1,0
6702,Vincent Bawa,T,6,2,Forced window/door entry,1,0
6703,Christopher Chanda,M,14,2,Daylight chain/bag snatching,1,0
6704,Chaaya Ganesh,F,15,3,Persistent online stalking before offence,1,0
6705,Abhimanyu Dutt,M,15,3,Workplace harassment,1,0
6706,Jonathan Narula,T,13,3,Persistent online stalking before offence,1,0
6707,Avi Acharya,M,12,4,Social media impersonation,1,0
6708,Chakradhar Ganesan,T,6,1,Ambush attack at night,1,0
6709,Yashvi Karan,F,7,2,Lock-picking,1,0
6710,Arjun Nadig,M,2,1,Knife-related assault,1,0
6711,Amruta Kar,F,3,3,Workplace harassment,1,0
6712,Vihaan Tripathi,M,5,1,Blunt weapon assault,1,0
6713,Nandini Devi,F,10,2,Vehicle theft with duplicate key,1,0
6714,Chatresh Taneja,T,4,2,Vehicle theft with duplicate key,1,0
6715,Rajeshri Menon,F,4,2,Lock-picking,1,0
6716,Warjas Dora,M,4,2,Daylight chain/bag snatching,1,0
6717,Aachal Pradhan,T,4,2,Vehicle theft with duplicate key,1,0
6718,Yashasvi Nagi,F,4,2,Daylight chain/bag snatching,1,0
6719,Chatresh Bora,T,4,2,Forced window/door entry,1,0
6720,Dhriti Varghese,F,10,1,Knife-related assault,1,0
6721,Gaurangi Dubey,F,4,2,Lock-picking,1,0
6722,Jagat Randhawa,M,2,3,Workplace harassment,1,0
6723,Girik Deshpande,T,2,3,Workplace harassment,1,0
6724,Geetika Golla,F,9,1,Blunt weapon assault,1,0
6725,Charan Suresh,T,9,1,Ambush attack at night,1,0
6726,Alexander Biswas,T,9,1,Knife-related assault,1,0
6727,Tanish Korpal,M,9,1,Ambush attack at night,1,0
6728,Pranav Manda,M,3,4,Phishing link / fake link,1,0
6729,Isaiah Gokhale,M,7,1,Blunt weapon assault,1,0
6730,Janani Dutta,F,7,1,Blunt weapon assault,1,0
6731,Yasti Dugal,F,3,2,Forced window/door entry,1,0
6732,Ranveer Wagle,T,3,2,Vehicle theft with duplicate key,1,0
6733,Praneel Hora,M,3,2,Daylight chain/bag snatching,1,0
6734,Brijesh Bhattacharyya,M,3,2,Lock-picking,1,0
6735,Samarth Suri,M,12,5,Cheque bounce fraud,1,0
6736,Mitesh Parmer,T,8,2,Forced window/door entry,1,0
6737,Rayaan Sen,M,5,4,Fake KYC update call,1,0
6738,Dayita Samra,T,5,4,Phishing link / fake link,1,0
6739,Hemal Palan,F,5,4,Social media impersonation,1,0
6740,Rayaan Mohan,M,5,4,Phishing link / fake link,1,0
6741,Yagnesh Pathak,M,2,2,Daylight chain/bag snatching,1,0
6742,Henry Bala,T,7,4,OTP fraud,1,0
6743,Sanya Sarna,T,7,4,Social media impersonation,1,0
6744,Ekavir Bakshi,M,7,4,Social media impersonation,1,0
6745,Anjali Sastry,F,7,4,Social media impersonation,1,0
6746,Gautam Bhagat,M,3,3,Family/relative-perpetrated,1,0
6747,Caleb Munshi,M,3,3,Persistent online stalking before offence,1,0
6748,Ishita Bath,F,3,1,Blunt weapon assault,1,0
6749,Aarush Atwal,M,3,1,Knife-related assault,1,0
6750,Gaurav Sangha,M,9,3,Workplace harassment,1,0
6751,Sai Bhattacharyya,F,9,3,Family/relative-perpetrated,1,0
6752,Harita Tandon,F,13,2,Forced window/door entry,1,0
6753,Teerth Bali,M,13,2,Vehicle theft with duplicate key,1,0
6754,Wriddhish Borra,M,2,1,Knife-related assault,1,0
6755,Balendra Comar,M,8,3,Family/relative-perpetrated,1,0
6756,Joshua Sodhi,T,4,4,Fake KYC update call,1,0
6757,Upma Misra,F,4,4,Fake KYC update call,1,0
6758,Tanish Mani,M,4,4,Social media impersonation,1,0
6759,Liam Guha,M,2,3,Persistent online stalking before offence,1,0
6760,Rudra Chaudhry,M,10,3,Family/relative-perpetrated,1,0
6761,Ati Ghose,F,10,3,Persistent online stalking before offence,1,0
6762,William Mannan,T,15,1,Ambush attack at night,1,0
6763,Harsh Gour,M,6,4,Phishing link / fake link,1,0
6764,Harshil Prakash,T,6,2,Forced window/door entry,1,0
6765,Imaran Borah,M,5,2,Forced window/door entry,1,0
6766,Sanaya Sahota,F,3,2,Lock-picking,1,0
6767,Ekaja Mane,T,6,1,Unarmed physical assault,1,0
6768,Radhika Chad,T,3,5,Loan-default cheating,1,0
6769,Qasim Singhal,M,3,5,Loan-default cheating,1,0
6770,Orinder Mangal,M,3,5,Shell company fraud,1,0
6771,Simon Mand,T,2,2,Forced window/door entry,1,0
6772,Sanaya Kunda,F,2,2,Lock-picking,1,0
6773,Lavanya Palla,F,12,2,Vehicle theft with duplicate key,1,0
6774,Sai Mandal,F,9,1,Knife-related assault,1,0
6775,Tamanna Karan,F,9,1,Knife-related assault,1,0
6776,Yashawini Oommen,F,3,2,Lock-picking,1,0
6777,Ekani Butala,F,3,2,Lock-picking,1,0
6778,Yatan Agrawal,M,3,2,Lock-picking,1,0
6779,Zashil Ravi,M,3,2,Forced window/door entry,1,0
6780,Rishi Nayar,M,12,1,Ambush attack at night,1,0
6781,Forum Gala,F,13,2,Daylight chain/bag snatching,1,0
6782,Bakhshi Basu,M,13,2,Vehicle theft with duplicate key,1,0
6783,Omisha Puri,F,13,2,Daylight chain/bag snatching,1,0
6784,Damini Ratti,T,5,2,Forced window/door entry,1,0
6785,Damini Pant,F,6,1,Unarmed physical assault,1,0
6786,Dalbir Rattan,M,6,1,Unarmed physical assault,1,0
6787,Bhavika Gandhi,T,6,1,Blunt weapon assault,1,0
6788,Zayan Iyengar,T,6,1,Knife-related assault,1,0
6789,Aarav Raj,M,12,1,Ambush attack at night,1,0
6790,Janani Wable,T,12,1,Unarmed physical assault,1,0
6791,Nidra Vohra,F,1,3,Family/relative-perpetrated,1,0
6792,Bhavna Loyal,F,4,3,Workplace harassment,1,0
6793,Xavier Bhasin,T,4,3,Persistent online stalking before offence,1,0
6794,Mugdha Minhas,T,2,4,Social media impersonation,1,0
6795,Mason Guha,M,5,2,Daylight chain/bag snatching,1,0
6796,Warda Khurana,F,5,2,Lock-picking,1,0
6797,Tripti Chandra,F,15,1,Ambush attack at night,1,0
6798,Mohammed Mohanty,T,14,1,Knife-related assault,1,0
6799,Ubika Bhat,T,14,1,Ambush attack at night,1,0
6800,Damyanti Khare,F,14,1,Ambush attack at night,1,0
6801,Januja Ghosh,F,10,3,Workplace harassment,1,0
6802,Peter Kala,T,1,5,Loan-default cheating,1,0
6803,Bahadurjit Nath,T,1,5,Loan-default cheating,1,0
6804,Oviya Kari,T,1,5,Ponzi / fake investment scheme,1,0
6805,Urvashi Lall,F,6,2,Forced window/door entry,1,0
6806,Riya Panchal,F,6,2,Forced window/door entry,1,0
6807,Omaja Date,F,3,2,Forced window/door entry,1,0
6808,Nakul Virk,M,3,2,Daylight chain/bag snatching,1,0
6809,Lucky Guha,M,3,5,Shell company fraud,1,0
6810,Tanay Mital,M,13,1,Knife-related assault,1,0
6811,Ria Suresh,T,9,2,Vehicle theft with duplicate key,1,0
6812,Vrishti Sankaran,F,9,2,Forced window/door entry,1,0
6813,Sathvik Pal,T,15,1,Ambush attack at night,1,0
6814,Chaitaly Dar,T,14,4,Social media impersonation,1,0
6815,Tanay Pau,M,14,4,Social media impersonation,1,0
6816,Bhavika Dey,F,10,4,Social media impersonation,1,0
6817,Jason Yohannan,M,10,4,Phishing link / fake link,1,0
6818,Bahadurjit Master,T,7,1,Unarmed physical assault,1,0
6819,Naveen Sha,M,3,4,Fake KYC update call,1,0
6820,Arjun Sood,M,3,4,Social media impersonation,1,0
6821,Nakul Kala,M,2,1,Knife-related assault,1,0
6822,Pallavi Parmer,T,2,1,Unarmed physical assault,1,0
6823,Nachiket Narula,T,9,1,Ambush attack at night,1,0
6824,Yatin Keer,M,9,1,Ambush attack at night,1,0
6825,Jeevika Suresh,F,2,5,Loan-default cheating,1,0
6826,Wazir Jain,M,3,1,Unarmed physical assault,1,0
6827,Alexander Thakkar,T,12,2,Vehicle theft with duplicate key,1,0
6828,Shivansh Sethi,T,9,5,Loan-default cheating,1,0
6829,Aarini Rajagopal,T,15,1,Blunt weapon assault,1,0
6830,Patrick Bera,M,1,1,Knife-related assault,1,0
6831,Udarsh Bhattacharyya,M,9,2,Vehicle theft with duplicate key,1,0
6832,Ekantika Chand,F,9,2,Vehicle theft with duplicate key,1,0
6833,Gaurika Tripathi,F,9,2,Vehicle theft with duplicate key,1,0
6834,Nimrat Ganesan,T,7,4,OTP fraud,1,0
6835,Champak Bal,M,7,2,Lock-picking,1,0
6836,Dhruv Nagy,T,7,2,Lock-picking,1,0
6837,Bakhshi Mahal,M,11,2,Lock-picking,1,0
6838,Adweta Narula,T,11,2,Daylight chain/bag snatching,1,0
6839,Harish Agrawal,M,11,2,Daylight chain/bag snatching,1,0
6840,Faraj Malhotra,M,9,4,Fake KYC update call,1,0
6841,Xavier Yohannan,T,10,3,Workplace harassment,1,0
6842,Onveer Balan,M,10,3,Persistent online stalking before offence,1,0
6843,Gaurika Suresh,F,15,1,Knife-related assault,1,0
6844,Yuvraj Dyal,M,8,2,Lock-picking,1,0
6845,Naksh Bath,M,8,2,Lock-picking,1,0
6846,Balveer Bir,M,3,3,Persistent online stalking before offence,1,0
6847,Ayush Prasad,T,1,5,Shell company fraud,1,0
6848,Girindra Saha,M,1,5,Ponzi / fake investment scheme,1,0
6849,Irya Agarwal,T,14,1,Ambush attack at night,1,0
6850,Aadhya Magar,T,8,5,Shell company fraud,1,0
6851,Barkha Chand,F,8,5,Ponzi / fake investment scheme,1,0
6852,Zansi Wali,F,12,1,Blunt weapon assault,1,0
6853,Xiti Badal,F,12,1,Ambush attack at night,1,0
6854,Watika Rajagopal,F,12,4,Social media impersonation,1,0
6855,Neel Banik,T,12,4,OTP fraud,1,0
6856,Bhavya Mannan,F,12,4,Fake KYC update call,1,0
6857,Alexander Swamy,T,11,3,Family/relative-perpetrated,1,0
6858,Viraj Brar,M,15,3,Family/relative-perpetrated,1,0
6859,Eshana Bera,T,13,2,Forced window/door entry,1,0
6860,Anthony Kamdar,M,13,2,Forced window/door entry,1,0
6861,Reva Kanda,F,13,2,Forced window/door entry,1,0
6862,Bhavani Upadhyay,F,12,2,Daylight chain/bag snatching,1,0
6863,Kavya Shere,F,13,2,Forced window/door entry,1,0
6864,Gaurav Prakash,M,13,2,Vehicle theft with duplicate key,1,0
6865,George Rajagopal,M,2,1,Ambush attack at night,1,0
6866,Advaith Balay,M,15,2,Vehicle theft with duplicate key,1,0
6867,Nicholas Handa,M,7,1,Blunt weapon assault,1,0
6868,Hemangini Bhagat,F,15,1,Ambush attack at night,1,0
6869,Shaurya Kanda,M,14,2,Forced window/door entry,1,0
6870,Samaksh Dewan,M,14,2,Lock-picking,1,0
6871,Patrick Tak,T,3,3,Workplace harassment,1,0
6872,Chaaya Chaudhari,F,3,3,Persistent online stalking before offence,1,0
6873,Harinakshi Mallick,T,3,3,Workplace harassment,1,0
6874,Jai Mammen,M,6,4,OTP fraud,1,0
6875,Samesh Pathak,M,3,1,Blunt weapon assault,1,0
6876,Vyanjana Bath,T,3,1,Knife-related assault,1,0
6877,Rachit Walia,T,3,1,Knife-related assault,1,0
6878,Omya Bajaj,T,4,3,Workplace harassment,1,0
6879,Xavier Maharaj,M,4,3,Persistent online stalking before offence,1,0
6880,Kala Gulati,F,2,2,Vehicle theft with duplicate key,1,0
6881,Jeet Varughese,T,12,2,Lock-picking,1,0
6882,Krisha Nadkarni,F,1,5,Ponzi / fake investment scheme,1,0
6883,Sudiksha Ravi,T,6,3,Family/relative-perpetrated,1,0
6884,Daksh Suresh,M,6,5,Cheque bounce fraud,1,0
6885,Ekapad Gulati,M,8,1,Unarmed physical assault,1,0
6886,Atharv Walla,T,3,3,Persistent online stalking before offence,1,0
6887,Mahika Kapoor,T,3,2,Forced window/door entry,1,0
6888,Lohit Nagy,M,4,2,Lock-picking,1,0
6889,Diya Shankar,F,15,4,Phishing link / fake link,1,0
6890,Chatresh Lad,M,15,4,Phishing link / fake link,1,0
6891,Noah Sehgal,M,15,4,OTP fraud,1,0
6892,Chaitaly Jayaraman,T,15,4,OTP fraud,1,0
6893,Mohini Chokshi,F,10,2,Forced window/door entry,1,0
6894,Aishani Bhakta,F,10,2,Forced window/door entry,1,0
6895,Jagvi Patel,T,2,3,Persistent online stalking before offence,1,0
6896,Dhriti Bhasin,F,13,4,Fake KYC update call,1,0
6897,Ekapad Kaul,M,13,4,Phishing link / fake link,1,0
6898,Praneel Suri,T,13,4,OTP fraud,1,0
6899,Chasmum Thaker,T,13,4,Fake KYC update call,1,0
6900,Amruta Sharma,F,12,2,Vehicle theft with duplicate key,1,0
6901,Kevin Nayak,T,12,2,Lock-picking,1,0
6902,Isha Goda,T,9,1,Knife-related assault,1,0
6903,Kai Maharaj,T,9,1,Unarmed physical assault,1,0
6904,Oscar Bala,M,9,1,Unarmed physical assault,1,0
6905,Bhavika Mohan,F,9,1,Blunt weapon assault,1,0
6906,Aayush Barman,T,4,2,Daylight chain/bag snatching,1,0
6907,Ekani Kaul,T,4,2,Vehicle theft with duplicate key,1,0
6908,Simon Narang,M,4,2,Forced window/door entry,1,0
6909,Bishakha Mane,T,4,5,Shell company fraud,1,0
6910,Finn Nath,M,2,5,Loan-default cheating,1,0
6911,Lakshmi Narang,F,7,2,Lock-picking,1,0
6912,Vaishnavi Dhillon,T,7,2,Lock-picking,1,0
6913,Zayan Sagar,T,13,1,Ambush attack at night,1,0
6914,Harish Dhar,T,1,3,Family/relative-perpetrated,1,0
6915,Keya Sarraf,F,1,3,Family/relative-perpetrated,1,0
6916,Unni Kar,F,11,4,Phishing link / fake link,1,0
6917,Warhi Agrawal,F,11,4,Phishing link / fake link,1,0
6918,Anya Joshi,F,8,1,Blunt weapon assault,1,0
6919,Falguni Garg,T,4,4,OTP fraud,1,0
6920,Aryan Parmer,M,15,1,Unarmed physical assault,1,0
6921,Nidhi Sood,T,10,3,Family/relative-perpetrated,1,0
6922,Gabriel Shah,M,10,3,Persistent online stalking before offence,1,0
6923,Harrison Bahl,M,14,2,Forced window/door entry,1,0
6924,Pooja Srivastava,F,14,1,Unarmed physical assault,1,0
6925,Charan Dalal,M,14,2,Daylight chain/bag snatching,1,0
6926,Ekbal Kala,T,14,2,Lock-picking,1,0
6927,Anthony Chad,M,10,1,Blunt weapon assault,1,0
6928,Baljiwan Subramanian,T,10,1,Knife-related assault,1,0
6929,Rohan Venkatesh,M,7,2,Vehicle theft with duplicate key,1,0
