ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1746,1664,Edhitha Grover,64,9,2,4,2
1747,1665,Ijaya Kaur,71,9,4,4,2
1748,1666,Saksham Acharya,66,2,1,2,1
1749,1667,Mugdha Mall,38,8,7,1,2
1750,1668,Tanmayi Parekh,61,4,5,3,2
1751,1669,Chakradev Sharma,45,8,5,2,1
1752,1669,Yashica Tella,38,8,4,3,2
1753,1670,Nathan Rama,57,3,4,3,1
1754,1671,Jai Agate,23,2,1,3,1
1755,1672,Udarsh Kohli,48,8,5,2,1
1756,1673,Agastya Zachariah,30,6,3,3,1
1757,1674,Caleb Oza,55,4,7,4,1
1758,1675,Anjali Rajagopalan,57,6,2,3,2
1759,1676,Kamya Palla,38,1,3,3,2
1760,1677,Yachana Gandhi,43,1,5,4,2
1761,1678,Qabil Bhagat,56,8,4,5,1
1762,1679,Zaid More,45,1,4,2,1
1763,1680,Damini Pingle,37,1,3,3,2
1764,1681,Joshua Toor,64,9,1,2,1
1765,1682,Aarav Garde,60,1,6,2,1
1766,1683,Aayush Pandey,29,6,2,1,1
1767,1684,Abha Sarna,74,6,5,4,2
1768,1685,Oviya Toor,49,5,4,1,2
1769,1686,Noah Karpe,31,9,7,3,1
1770,1687,Yashvi Babu,60,7,4,4,2
1771,1688,Warhi Chandra,63,8,2,1,2
1772,1689,Ekavir Roy,42,8,2,2,1
1773,1690,Wriddhish Taneja,60,5,2,2,1
1774,1691,Chakrika Mand,20,9,3,1,2
1775,1692,Yatin Mangal,57,6,7,2,1
1776,1693,Wishi Pillai,46,8,2,2,2
1777,1694,Adweta Mammen,70,4,4,5,2
1778,1695,Lohit Hans,27,6,1,3,1
1779,1696,Fiyaz Ghosh,55,3,6,1,1
1780,1697,Neelima Nadig,41,6,1,5,2
1781,1698,Rachita Dugar,23,4,2,4,2
1782,1699,Advay Ganguly,46,2,4,2,1
1783,1700,Dalbir Rattan,30,9,7,1,1
1784,1701,Libni Chanda,36,5,6,2,2
1785,1702,Deepa Chawla,62,4,2,2,2
1786,1703,Nathan Mannan,20,5,3,4,1
1787,1704,Bakhshi Das,43,8,3,5,1
1788,1705,Chavvi Nigam,26,9,6,1,2
1789,1706,Nakul Andra,55,8,4,3,1
1790,1707,Unnati Khurana,28,3,6,4,2
1791,1708,Ria Singh,52,3,3,5,2
1792,1709,Yochana Narang,37,3,3,3,2
1793,1710,Zayyan Bawa,27,7,3,4,1
1794,1711,Agastya Uppal,72,9,3,3,1
1795,1712,Gaurika Kadakia,18,2,3,2,2
1796,1713,Veda D’Alia,66,6,4,3,2
1797,1714,Hiral Banerjee,61,2,6,5,2
1798,1715,Yachana Kapur,39,4,3,3,2
1799,1716,Girindra Pradhan,40,1,1,3,1
1800,1717,Hemangini Kari,69,6,5,3,2
1801,1718,Kritika Srinivasan,47,4,6,5,2
1802,1719,Matthew Madan,56,8,4,1,1
1803,1720,Abhimanyu Nagi,44,7,5,1,1
1804,1721,Onkar Varma,42,3,7,2,1
1805,1722,Xiti Bhat,29,6,3,3,2
1806,1723,Girish Kumer,34,1,6,4,1
1807,1724,Ati Atwal,59,2,1,4,2
1808,1725,Radha Nagi,34,2,7,3,2
1809,1726,Orinder Sood,38,7,7,4,1
1810,1727,Vansha Lall,52,7,1,5,2
1811,1728,Arjun Dada,57,7,2,2,1
1812,1729,Manan Barad,34,9,1,3,1
1813,1730,Ayushman Chacko,48,8,5,5,1
1814,1731,Theodore Bobal,64,2,4,2,1
1815,1732,Pratyush Mohanty,73,6,1,2,1
1816,1733,Chanchal Khurana,52,3,5,1,2
1817,1734,Yashasvi Talwar,39,1,5,2,2
1818,1735,Varsha Wali,18,1,7,4,2
1819,1736,Darpan Gupta,53,5,6,1,1
1820,1737,Urmi Kala,38,8,7,1,2
1821,1738,Pranit Pillay,68,8,7,5,1
1822,1739,Aadhya Nath,64,1,6,4,2
1823,1740,Tamanna Bajaj,51,9,5,2,2
1824,1741,Charan Sankaran,71,1,6,4,1
1825,1742,Unni Soni,18,6,3,5,2
1826,1743,Ekavir Joshi,26,8,4,1,1
1827,1744,Anmol Kota,24,2,4,5,1
1828,1745,Ikbal Mannan,74,7,6,2,1
1829,1746,Utkarsh Jayaraman,71,4,2,3,1
1830,1747,Viraj Dhawan,65,3,6,1,1
1831,1748,Vaishnavi Raghavan,37,6,3,3,2
1832,1749,Meera Krish,29,7,3,2,2
1833,1750,Matthew Pingle,61,3,1,5,1
1834,1751,Vamakshi Kala,47,9,5,2,2
1835,1752,Oviya Madan,24,8,7,5,2
1836,1753,Bhavya Chowdhury,22,4,4,2,2
1837,1754,Arya Narang,58,9,3,4,2
1838,1755,Yatan Nazareth,50,1,1,5,1
1839,1756,Aradhana Lala,66,4,2,2,2
1840,1757,Hema Roy,44,6,2,5,2
1841,1758,Abdul Basu,38,2,5,5,1
1842,1759,Priya Choudhry,47,3,6,5,2
1843,1760,Ishanvi Anne,64,1,7,3,2
1844,1761,Shivani Walla,60,3,1,4,2
1845,1762,Hamsini Batta,39,1,6,3,2
1846,1763,Rushil Hans,61,5,2,3,1
1847,1764,Arin Bahri,52,9,4,5,1
1848,1765,Kala Bala,47,8,2,5,2
1849,1766,Barkha Lall,60,6,3,1,2
1850,1767,Megha Gole,45,5,4,3,2
1851,1768,Gaurangi Krishnan,24,5,4,3,2
1852,1769,Chameli Varghese,70,5,2,1,2
1853,1770,Warjas Ray,54,6,2,1,1
1854,1771,David Jani,19,6,3,4,1
1855,1772,Chaman Mohan,44,4,6,1,2
1856,1773,Jai Kapadia,28,5,1,4,1
1857,1774,Vivaan Baria,70,1,3,2,1
1858,1775,Victor Balan,49,3,3,3,1
1859,1776,Aashi Atwal,37,7,7,5,2
1860,1777,Aarna Kalla,20,4,5,2,2
1861,1778,Anthony Magar,60,5,5,2,1
1862,1779,Max Kapadia,64,9,4,5,1
1863,1780,Chatresh Date,35,1,7,1,1
1864,1781,Omkaar Rama,37,2,1,5,1
1865,1782,Advika Sastry,51,7,5,2,2
1866,1783,Onveer Dass,47,5,6,3,1
1867,1784,Damini Kari,65,2,6,4,2
1868,1785,Tripti Dhingra,33,4,6,4,2
1869,1786,Aarush Batta,42,8,3,4,1
1870,1787,Gautam De,43,3,5,2,1
1871,1788,Bhavini Dalal,56,7,6,4,2
1872,1789,Upasna Parekh,36,2,7,5,2
1873,1790,Xiti Nadig,62,4,3,2,2
1874,1791,Nilima Pai,31,4,5,3,2
1875,1792,Dalaja Anne,63,7,7,4,2
1876,1793,Zayan Date,33,5,6,5,1
1877,1794,Mekhala Jayaraman,56,8,1,1,2
1878,1795,Omaja Bail,43,9,1,5,2
1879,1796,Atharv Sura,48,7,4,2,1
1880,1797,Aarav Tandon,42,1,4,2,1
1881,1798,Jasmit Tripathi,67,5,1,2,2
1882,1799,Chavvi Patel,71,2,4,3,2
1883,1800,Sachi Patel,58,5,1,5,2
1884,1801,Ayaan Ahluwalia,51,1,6,3,1
1885,1802,Yuvraj Mangat,38,1,4,3,1
1886,1803,Raghav Madan,39,3,4,5,1
1887,1804,Dayamai Dugal,72,5,7,1,2
1888,1805,Aadi Goyal,22,4,3,1,1
1889,1805,Ria Oommen,68,7,2,1,2
1890,1806,Unni Grewal,57,9,3,1,2
1891,1807,Naveen Jani,31,7,1,2,1
1892,1808,Tarak Rao,64,2,2,5,1
1893,1809,Sara Bava,35,8,3,5,2
1894,1810,Kabir Kalita,24,8,7,4,1
1895,1811,Hritik Rajagopalan,54,8,3,1,1
1896,1812,Ucchal Nanda,32,7,6,4,2
1897,1813,Rayaan Bajaj,45,3,4,4,1
1898,1814,Balhaar Dyal,19,4,2,2,1
1899,1815,Tara Singh,26,6,7,5,2
1900,1816,Charita Sem,30,1,6,4,2
1901,1817,Jack Kala,72,6,6,5,1
1902,1818,Pallavi Sood,36,2,5,1,2
1903,1819,Owen Subramanian,59,9,7,1,1
1904,1820,Girik Pau,26,7,7,3,1
1905,1821,Ekanta Sahota,49,9,3,5,2
1906,1822,Jagvi Sura,71,5,3,5,2
1907,1823,Jasmit Ramakrishnan,69,9,6,3,2
1908,1824,Samar Kunda,41,2,6,2,1
1909,1825,Abhimanyu Mohan,63,6,1,4,1
1910,1826,Nisha Banerjee,51,8,4,3,2
1911,1827,Sudiksha Bal,21,1,6,5,2
1912,1828,Isaac Bora,18,6,6,5,1
1913,1829,Liam Shere,47,6,5,3,1
1914,1830,Nikita Goel,50,6,4,3,2
1915,1831,Jeevika Chatterjee,68,5,1,1,2
1916,1832,Bishakha Kale,36,7,1,5,2
1917,1833,Farhan Bansal,57,8,3,5,1
1918,1834,Omaja Bir,39,2,7,4,2
1919,1835,Nandini Acharya,59,4,4,5,2
1920,1836,Odika Thaman,55,7,6,5,2
1921,1837,Krish Raman,64,8,4,1,1
1922,1838,Sara Mani,27,9,7,5,2
1923,1839,Dayita Sur,41,6,2,2,2
1924,1840,Indira Sankar,54,9,6,1,2
1925,1841,Manbir Chakrabarti,71,4,4,5,1
1926,1842,Lakshmi Deshmukh,33,6,3,3,2
1927,1843,Dayita Swamy,49,1,5,3,2
1928,1844,Andrew Panchal,43,3,2,1,1
1929,1845,Urishilla Chopra,61,9,2,5,2
1930,1846,Pranav Sidhu,34,8,4,2,1
1931,1847,Faraj Naidu,55,1,3,2,1
1932,1848,Ansh Nigam,74,3,1,5,1
1933,1849,Upasna Soman,68,5,4,4,2
1934,1850,Tejas Dada,44,5,3,3,1
1935,1850,Jatin Uppal,75,5,6,5,1
1936,1851,Ishaan Suresh,59,1,2,4,1
1937,1852,Yochana Kashyap,18,5,5,4,2
1938,1853,Janani Borra,27,2,4,1,2
1939,1854,Ishani Kumer,34,8,4,2,2
1940,1855,Abhimanyu Virk,62,1,5,3,1
1941,1856,Hiral Vyas,33,7,3,2,2
1942,1857,Forum Jaggi,18,1,3,1,2
1943,1858,Mekhala Suri,21,3,5,4,2
1944,1859,Bishakha Patla,22,6,5,3,2
1945,1860,Utkarsh Raval,40,6,7,1,1
1946,1861,Bishakha Ghose,41,5,5,4,2
1947,1862,Brijesh Oak,40,5,6,1,1
1948,1863,Ubika Dave,23,9,1,5,2
1949,1864,Unni Parsa,39,4,3,2,2
1950,1865,Ekapad Malhotra,70,7,3,4,1
1951,1866,Anirudh Manda,38,1,5,5,1
1952,1867,Aadhya Kaur,44,5,7,2,2
1953,1867,Tripti Joshi,75,5,7,3,2
1954,1868,Zayan Jhaveri,59,6,1,5,1
1955,1869,Wazir Mitra,39,6,3,2,1
1956,1870,Ati Ravel,46,9,3,2,2
1957,1871,Advaith Gala,23,8,1,2,1
1958,1872,Nilima Saran,55,4,6,1,2
1959,1873,Umang Bhalla,44,8,5,3,1
1960,1873,Farhan Joshi,62,5,6,4,1
1961,1874,Noah Sarraf,25,3,5,5,1
1962,1875,Meghana Chaudhary,26,5,4,2,2
1963,1876,Oliver Lalla,46,2,3,2,1
1964,1877,Chaaya Mishra,44,5,4,2,2
1965,1878,Wazir Malhotra,75,9,3,5,1
1966,1879,Ishaan Murthy,51,4,7,3,1
1967,1880,Shravya Seth,42,1,5,1,2
1968,1880,Nidra Ramesh,29,2,4,3,2
1969,1881,Nidra Bala,23,9,3,2,2
1970,1882,Ranveer Garde,48,7,3,1,1
1971,1883,Anirudh Buch,65,4,6,5,1
1972,1884,Kavya Kara,49,5,6,5,2
1973,1885,Jason Gole,28,6,5,1,1
1974,1886,Kalpit Mittal,55,2,7,5,1
1975,1887,Edhitha Walia,43,7,4,3,2
1976,1888,Atharv Pal,31,2,4,5,1
1977,1889,Kala Dani,75,7,6,5,2
1978,1890,Advika Oommen,31,7,5,4,2
1979,1891,Yuvraj Prabhu,38,6,3,1,1
1980,1892,Zilmil Aurora,49,9,7,1,2
1981,1893,Gaurangi Nagarajan,40,2,7,3,2
1982,1894,Arin Krishnan,46,1,3,4,1
1983,1895,Dipta Bir,27,3,5,1,2
1984,1896,Wishi Kannan,63,5,6,2,2
1985,1897,Gaurav Chana,37,8,6,2,1
1986,1898,Sachi Bava,23,2,7,2,2
1987,1899,Damini Chandran,56,1,4,4,2
1988,1900,Chakrika Bail,65,1,5,4,2
1989,1901,Harrison Saraf,36,1,1,2,1
1990,1902,Abeer Wason,28,1,4,1,1
1991,1903,Utkarsh Sagar,50,3,5,3,1
1992,1904,Kamya Palla,49,1,5,1,2
1993,1905,Kritika Srinivasan,36,7,6,2,2
1994,1906,Sachi Kapadia,45,2,3,2,2
1995,1907,Ronith Dass,32,1,3,3,1
1996,1908,Samar Krish,38,7,3,4,1
1997,1909,Oviya Chawla,43,9,6,5,2
1998,1910,Dhruv Shroff,55,2,2,5,1
1999,1911,Nidra Rattan,36,7,6,1,2
2000,1912,Xavier Sagar,61,9,7,5,1
2001,1913,Pratyush Date,37,1,7,4,1
2002,1914,Dalaja Chopra,46,6,2,1,2
2003,1915,Jeremiah Manda,26,6,7,2,1
2004,1916,Gunbir Agrawal,25,7,3,2,1
2005,1917,Jason Shetty,24,3,3,2,1
2006,1918,Aarini Kota,29,5,2,1,2
2007,1918,Aachal Natarajan,50,7,3,5,2
2008,1919,Shivani Ganesh,72,4,2,3,2
2009,1920,Hritik Natarajan,51,5,3,2,1
2010,1921,Kashvi Parsa,69,5,3,2,2
2011,1922,Qadim Johal,44,8,6,1,1
2012,1923,Ansh Grover,33,4,7,2,1
2013,1924,Ucchal Gour,74,3,2,2,2
2014,1925,Mekhala Kade,71,5,7,4,2
2015,1926,Aachal Chawla,31,4,5,3,2
2016,1927,Ekiya Morar,35,4,2,3,2
2017,1928,Barkha Bansal,46,7,5,2,2
2018,1929,Zashil Srinivasan,38,8,6,5,1
2019,1930,Isaac Bath,26,1,4,3,1
2020,1931,Sanya Kala,20,2,5,3,2
2021,1932,Meera Gade,34,7,4,5,2
2022,1933,Yoshita Narula,73,4,1,5,2
2023,1934,Wridesh Sharaf,48,2,6,1,1
2024,1935,Naveen Hari,43,1,5,4,1
2025,1935,Ekani Saini,54,2,5,3,2
2026,1936,Chatura Garg,67,3,6,2,1
2027,1937,Osha Chauhan,63,8,7,1,2
2028,1938,Aadhya Golla,52,3,1,2,2
2029,1939,Pushti Chandran,43,7,4,5,2
2030,1940,Osha Mani,39,5,6,2,2
2031,1941,Anita Prasad,32,2,3,2,2
2032,1942,Yash Joshi,35,1,1,1,1
2033,1943,Prisha Naidu,56,8,5,5,2
2034,1944,Rayaan Khurana,29,8,3,3,1
2035,1945,Eta Lal,27,6,6,4,2
2036,1946,Libni Keer,41,6,2,5,2
2037,1947,Samar Sura,48,4,5,3,1
2038,1948,Siddharth Singhal,47,7,1,3,1
2039,1949,Hemani Mital,57,3,2,5,2
2040,1950,Eta Sundaram,19,5,7,1,2
2041,1951,Gaurika Goyal,58,2,4,3,2
2042,1952,Ijaya Hegde,33,2,3,3,2
2043,1953,Panini Kibe,33,2,4,3,2
2044,1954,Meghana Shukla,44,1,5,3,2
2045,1955,Dayamai Bhatia,31,3,4,5,2
2046,1956,Unnati Loke,35,1,4,2,2
2047,1957,William Bobal,65,5,2,2,1
2048,1958,Kavya Brahmbhatt,57,9,2,4,2
2049,1959,Kamala Bansal,58,5,7,1,2
2050,1960,Charles Chowdhury,52,6,2,3,1
2051,1961,Mohini Bhalla,52,2,4,2,2
2052,1962,Nitara Barad,28,4,2,5,2
2053,1963,Oviya Das,56,9,3,1,2
2054,1964,Idika Dhingra,57,6,4,3,2
2055,1965,Abhimanyu Khanna,60,1,3,4,1
2056,1966,Yauvani Verma,63,1,5,4,2
2057,1967,Shravya Sarkar,63,6,5,3,2
2058,1968,Ekalinga Krishnamurthy,22,3,2,2,1
2059,1969,Omaja Dada,20,8,6,2,2
2060,1970,Janani Pal,57,6,7,2,2
2061,1971,Parth Prabhakar,66,9,1,3,1
2062,1972,Mohammed Yadav,48,6,3,4,1
2063,1973,Liam Guha,64,7,3,5,1
2064,1974,Timothy Parsa,71,3,6,1,1
2065,1975,Amara Johal,55,4,2,1,2
2066,1976,Vincent Palan,72,5,7,3,1
2067,1976,Peter Comar,74,5,1,2,1
2068,1977,Tristan Deo,68,3,3,5,1
2069,1978,Zehaan Rattan,34,6,3,1,1
2070,1979,Nidra Mitter,71,7,7,4,2
2071,1980,Luke Gandhi,49,6,4,1,1
2072,1981,Nitara Tiwari,29,4,2,2,2
2073,1982,Indali Vyas,25,6,3,5,2
2074,1983,Hemani Kapoor,23,1,4,2,2
2075,1984,Ladli Palan,48,1,4,1,2
2076,1985,Pranav Bhargava,63,7,4,3,1
2077,1986,Vrishti Mand,56,7,7,5,2
2078,1987,Tristan Wable,67,5,7,5,1
2079,1988,Tanay Date,56,4,2,5,1
2080,1989,Gautam Kapoor,34,4,6,4,1
2081,1990,Jagat Rastogi,31,9,4,4,1
2082,1991,Bhavna Sidhu,69,6,7,3,2
2083,1991,Fitan Sehgal,61,1,6,3,1
2084,1992,Jagdish Nadkarni,65,6,6,1,1
2085,1993,Gagan Sura,34,6,2,3,1
2086,1994,Kamya Wable,37,9,7,5,2
2087,1995,Harini Borra,53,2,1,2,2
2088,1996,Yashasvi Bhakta,32,5,5,1,2
2089,1997,Girik Golla,56,2,6,4,1
2090,1998,Owen Naidu,23,1,2,3,1
2091,1999,Udarsh Sinha,64,8,3,4,1
2092,2000,Siya Sinha,32,7,6,2,2
2093,2001,Agastya Purohit,74,3,1,1,1
2094,2002,Lekha Kala,34,6,5,2,2
2095,2003,Owen Misra,73,8,3,1,1
2096,2004,Sathvik Acharya,56,8,1,5,1
2097,2005,Arunima Bhavsar,20,5,6,5,2
2098,2006,Sathvik Badami,25,1,5,3,1
2099,2006,Mugdha Kade,73,3,6,4,2
2100,2007,Gabriel Morar,68,1,5,3,1
2101,2008,Varenya Mann,54,8,7,3,2
2102,2009,Garima Bora,51,8,5,2,2
2103,2010,Wyatt Varkey,53,3,5,1,1
2104,2011,Peter Jha,41,4,3,1,1
2105,2012,Max Chopra,34,2,3,5,1
2106,2013,Chandresh Dugal,39,7,7,1,1
2107,2013,Bhavani Bhatnagar,32,4,7,1,2
2108,2014,Gaurangi Krishna,25,2,2,1,2
2109,2015,Chaitanya Bhasin,75,2,4,1,1
2110,2016,Idika Kant,18,4,5,2,2
2111,2017,Pavani Pillai,44,2,5,4,2
2112,2018,Ridhi Nori,73,7,4,1,2
2113,2019,Alka Dubey,56,7,4,2,2
2114,2020,Jason Chhabra,40,3,7,1,1
2115,2021,Waida Thakkar,49,7,3,4,2
2116,2022,Teerth Mann,67,6,5,2,1
2117,2023,Megha Dhar,65,1,2,5,2
2118,2024,Triveni Sur,71,5,4,1,2
2119,2025,Jagrati Rau,47,7,5,2,2
2120,2026,Arya Bhasin,34,9,5,1,2
2121,2027,Vansha Sheth,25,5,7,5,2
2122,2028,Manya Pandey,73,5,4,4,2
2123,2029,Bimala Sundaram,39,9,3,3,2
2124,2030,Ati Peri,24,7,1,1,2
2125,2031,Zayyan Deshmukh,49,7,4,5,1
2126,2032,Maya Varghese,35,7,7,4,2
2127,2033,Sara Comar,51,1,6,4,2
2128,2034,Darpan Shukla,68,2,1,4,1
2129,2035,Anamika Tandon,35,2,4,4,2
2130,2036,Yagnesh Memon,45,8,3,1,1
2131,2037,Rajata Gala,42,5,6,1,2
2132,2038,Frado Sahota,69,9,4,3,1
2133,2039,Bina Bedi,18,7,5,1,2
2134,2040,Rushil Loyal,37,5,6,2,1
2135,2041,Brinda Swamy,56,6,7,1,2
2136,2042,Fariq Kuruvilla,73,2,4,3,1
2137,2043,Advay Srivastava,39,2,1,2,1
2138,2044,Libni Dhar,55,1,6,2,2
2139,2045,Yashodhara Kala,40,2,4,5,2
2140,2046,Leela Deshpande,35,9,4,3,2
2141,2047,Rudra Nigam,48,4,2,1,1
2142,2048,Panini Shetty,47,2,2,4,2
2143,2049,Avni Roy,34,5,1,3,2
2144,2050,Samuel Savant,62,4,1,4,1
2145,2051,Lipika Hegde,40,3,1,4,2
2146,2052,Wakeeta Handa,62,5,5,2,2
2147,2053,Harrison Menon,41,7,1,4,1
2148,2054,Ethan Bali,73,2,4,4,1
2149,2055,Guneet Chhabra,56,4,4,5,1
2150,2056,Sai Singh,33,9,6,5,2
2151,2057,Rishi Seshadri,51,8,2,4,1
2152,2057,Unni Sekhon,36,3,2,4,2
2153,2058,Darpan Sethi,29,5,5,1,1
2154,2059,Manan Chakraborty,67,3,1,3,1
2155,2060,Jagrati Dixit,57,9,6,2,2
2156,2061,Ishaan Sura,23,9,4,4,1
2157,2062,Arunima Sandal,42,3,2,4,2
2158,2062,Yashasvi Dave,60,6,6,3,2
2159,2063,Yug Lal,32,1,1,4,1
2160,2064,Vaishnavi Suresh,49,5,2,4,2
2161,2064,Balvan Acharya,21,3,1,5,1
2162,2065,Yahvi Bedi,39,7,5,2,2
2163,2066,Thomas Kunda,28,3,5,2,1
2164,2067,Krisha Mohanty,47,4,2,3,2
2165,2068,Karan Barman,32,6,6,4,1
2166,2069,Faqid Chaudhry,72,2,1,3,1
2167,2069,Charita Rajagopal,60,7,2,3,2
2168,2070,Agastya Bhat,65,2,2,4,1
2169,2071,George Virk,48,6,6,3,1
2170,2072,Wakeeta Devi,48,5,4,3,2
2171,2073,Kamya Pathak,69,6,3,2,2
2172,2074,Lopa Bhandari,72,6,2,4,2
2173,2075,Ekani Padmanabhan,27,4,6,5,2
2174,2076,Omisha Parikh,53,8,6,4,2
2175,2077,Owen Chauhan,69,4,1,5,1
2176,2078,Gauri Bhatt,23,9,1,5,2
2177,2079,Yadavi Sunder,58,6,2,3,2
2178,2080,Simon Lala,30,1,2,5,1
2179,2081,Farhan Gole,47,6,1,2,1
2180,2082,Karan Sinha,71,3,7,5,1
2181,2083,Bachittar Chakraborty,47,6,2,4,1
2182,2084,Megha Nagy,75,1,2,3,2
2183,2085,Chanchal Varkey,64,4,7,4,2
2184,2086,Charita Sampath,73,5,6,5,2
2185,2087,Tara Deep,25,8,6,1,2
2186,2088,Aditya Apte,65,5,3,2,1
2187,2089,Leena Hayer,60,5,4,2,2
2188,2090,Darpan Kashyap,74,9,6,4,1
2189,2091,Jagdish Korpal,55,7,3,1,1
2190,2092,Nathan Choudhury,40,7,6,3,1
2191,2093,Zaid Bassi,53,3,6,5,1
2192,2094,Panini Solanki,59,4,6,4,2
2193,2095,Yagnesh Sahota,21,5,4,3,1
2194,2096,Tarak Mane,31,8,3,3,1
2195,2097,Agastya Deo,39,6,2,4,1
2196,2098,Nicholas Chaudhuri,36,3,5,3,1
2197,2099,Vyanjana Memon,61,1,4,3,2
2198,2100,Darsh Pathak,60,7,2,5,1
2199,2101,Ishwar Shah,75,1,4,2,1
2200,2102,Gauri Chatterjee,18,4,5,2,2
2201,2103,Zarna Das,67,5,1,2,2
2202,2104,Mohammed Hayre,31,5,3,4,1
2203,2105,Amaira Buch,43,2,6,3,2
2204,2106,Qadim Tandon,18,8,4,1,1
2205,2107,Chaman Chana,32,7,4,3,2
2206,2108,Warinder Pillai,21,5,7,4,1
2207,2109,Krishna Seshadri,28,8,1,4,1
2208,2110,Inaya Ray,35,8,2,5,2
2209,2111,Gauri Dua,62,2,2,5,2
2210,2112,Simon Seth,59,8,2,4,1
2211,2113,Laban Karnik,55,7,7,4,1
2212,2114,Chasmum Nadkarni,62,5,5,2,2
2213,2115,Omkaar Vyas,60,4,2,4,1
2214,2116,Max Kala,64,5,1,2,1
2215,2117,Saksham Sarna,36,6,2,5,1
2216,2118,Reyansh Halder,18,9,3,3,1
2217,2119,Hitesh Sane,59,9,2,5,1
2218,2120,Samesh Shanker,22,1,7,3,1
2219,2121,Yatan More,19,4,1,4,1
2220,2122,Dominic Prabhakar,55,9,1,5,1
2221,2123,Ansh Nagar,42,9,2,2,1
2222,2124,Rayaan Sheth,40,6,5,3,1
2223,2125,Radhika Choudhury,63,4,3,5,2
2224,2126,Omisha Banik,54,7,3,4,2
2225,2127,Manan Dhar,69,5,1,4,1
2226,2128,Adweta Rattan,39,3,7,4,2
2227,2129,Tarak Karpe,19,7,2,1,1
2228,2130,Kabir Nagi,34,4,4,3,1
2229,2131,Naveen Kurian,63,7,3,3,1
2230,2132,Praneel Jaggi,40,7,2,4,1
2231,2133,Aahana Kant,75,2,6,4,2
2232,2134,Dayita Parmar,68,9,7,2,2
2233,2135,Ekapad Atwal,52,9,6,5,1
2234,2136,Bhavani Shanker,73,3,6,2,2
2235,2137,Triveni Tank,22,8,2,1,2
2236,2138,Maanas Oak,21,8,2,4,1
2237,2139,Sachi Rajagopalan,63,9,1,4,2
2238,2140,Parth Hayre,68,1,4,3,1
2239,2141,Devika Bhatnagar,38,5,7,4,2
2240,2142,Bhavya Kashyap,67,5,1,2,2
2241,2142,Janaki Pall,64,2,5,3,2
2242,2143,Shivansh Walla,60,3,2,1,1
2243,2144,Mahika Manne,72,2,4,5,2
2244,2145,Jeet Gara,21,7,2,4,1
2245,2146,Oeshi Madan,47,6,1,2,2
2246,2147,Chandresh Thaker,67,6,2,3,1
2247,2148,Ayush Grover,62,5,5,1,1
2248,2149,Lopa Chhabra,54,9,2,1,2
2249,2150,Chatresh Ram,68,9,3,3,1
2250,2151,Viraj Pathak,69,5,2,5,1
2251,2152,Om Buch,21,6,6,3,1
2252,2153,Onveer Koshy,75,7,2,4,1
2253,2154,Charita Hayer,26,5,5,5,2
2254,2155,Tanish Murty,19,5,6,3,1
2255,2156,Anusha Panchal,34,9,4,3,2
2256,2156,Ikbal Bhattacharyya,59,5,1,1,1
2257,2157,Amara Samra,35,1,3,2,2
2258,2158,Wahab Dara,52,7,6,1,1
2259,2159,Hardik Deshmukh,60,2,4,5,1
2260,2160,Vinaya Vora,69,2,6,1,2
2261,2161,Chanakya Bail,20,3,6,4,1
2262,2162,Oni Bhasin,41,8,1,3,2
2263,2163,Wazir Sarkar,73,4,6,4,1
2264,2164,Vamakshi Rao,26,1,6,2,2
2265,2165,Dipta Padmanabhan,33,4,2,3,2
2266,2166,Harita Mammen,54,8,1,5,2
2267,2167,Wakeeta Singh,64,2,4,5,2
2268,2168,Yatan Sama,56,7,1,4,1
2269,2169,Udarsh Shere,19,2,3,5,1
2270,2170,Michael Nayar,46,9,4,3,1
2271,2171,Chameli Zachariah,51,4,7,5,2
2272,2172,Mekhala Narang,30,4,1,4,2
2273,2173,Jack Chaudhari,53,6,7,5,1
2274,2174,Jagdish Ramachandran,24,5,4,4,1
2275,2175,Anjali Swaminathan,56,6,5,1,2
2276,2176,Siya Sheth,23,8,6,1,2
2277,2177,Janani Bali,40,1,4,4,2
2278,2178,Zarna Yadav,22,7,5,4,2
2279,2179,Jhalak Trivedi,38,7,1,1,2
2280,2180,Bachittar Loke,43,5,2,4,1
2281,2181,Nikita Radhakrishnan,66,1,5,1,2
2282,2182,Wahab Sarkar,72,9,1,3,1
2283,2183,Priya Pau,52,7,3,1,2
2284,2184,Ikshita Prakash,23,7,3,5,2
2285,2184,Vansha Ratti,57,6,6,2,2
2286,2185,Mugdha Barman,40,6,5,3,2
2287,2186,Ekanta Tiwari,40,5,1,1,2
2288,2187,Nicholas Lall,48,3,3,5,1
2289,2188,Shivani Ahuja,68,9,6,1,2
2290,2189,Baghyawati Parsa,69,8,7,1,2
2291,2190,Rishi Badami,55,7,1,2,1
2292,2191,Eiravati Sarkar,24,4,2,1,2
2293,2192,Hemangini Varma,33,1,5,1,2
2294,2193,Devika Narang,45,8,3,4,2
2295,2194,Megha Wali,29,4,4,1,2
2296,2195,Chakradhar Banik,25,4,5,3,1
2297,2196,Upma Patel,68,8,3,1,2
2298,2197,Ikbal Nayak,75,5,6,2,1
2299,2198,Ijaya Mishra,73,9,2,1,2
2300,2199,Guneet Dara,22,2,4,1,1
2301,2200,Tanvi Om,22,9,6,5,2
2302,2201,Raksha Dayal,44,4,2,1,2
