VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2066,2966,Baghyawati Solanki,38,1,0
2067,2967,Joshua Sundaram,9,1,0
2068,2971,Warhi Andra,9,1,0
2069,2972,Yagnesh Kaul,54,1,0
2070,2973,Ayushman Borra,73,1,0
2071,2974,Veda Mannan,83,1,0
2072,2976,Lucky Pingle,48,3,0
2073,2977,Kamala Morar,35,2,0
2074,2977,Madhavi Apte,3,3,0
2075,2978,Vamakshi Desai,45,1,0
2076,2978,Saksham Bose,80,2,0
2077,2981,Ubika Raju,27,2,0
2078,2983,Jack Natt,64,3,0
2079,2983,Barkha Sridhar,36,2,0
2080,2984,Bimala Pandit,13,2,0
2081,2984,Yagnesh Varughese,73,3,0
2082,2986,Mugdha Tara,82,3,0
2083,2986,Advaith Mangat,26,3,0
2084,2987,Rishi Oza,67,2,0
2085,2988,Advika Lall,10,1,0
2086,2990,Janani Rajagopal,11,2,0
2087,2991,Girik Tiwari,66,2,0
2088,2992,Krish Puri,73,3,0
2089,2994,Finn Sood,63,1,0
2090,2996,Saumya Malhotra,75,2,0
2091,2996,Lekha Sampath,59,2,0
2092,2998,Gayathri Dugar,80,1,0
2093,3000,Yashasvi Morar,55,2,0
2094,3003,Ryan Tara,52,3,0
2095,3006,Ubika Mandal,61,3,0
2096,3006,Eshana Zachariah,53,2,0
2097,3007,Ayushman Jani,64,1,0
2098,3008,Balvan Doshi,27,3,0
2099,3009,Krishna Tandon,68,2,0
2100,3010,Radha Gour,52,1,0
2101,3012,Matthew Chandra,82,3,0
2102,3014,Imaran Sami,10,1,0
2103,3016,Elijah Gupta,52,3,0
2104,3017,Vidhi Ramakrishnan,52,3,0
2105,3019,Eshana Koshy,51,1,0
2106,3020,George Ratti,5,1,0
2107,3020,Upadhriti Kurian,22,3,0
2108,3021,Hemani Rege,41,2,0
2109,3022,Nidra Shah,5,1,0
2110,3022,Kashvi Mistry,37,1,0
2111,3024,Abhiram Pingle,8,3,0
2112,3025,Hemani Puri,37,2,0
2113,3027,Zaid Kohli,49,2,0
2114,3029,Sanya Gulati,31,1,0
2115,3035,Bina Khatri,52,3,0
2116,3037,Jeremiah Samra,58,2,0
2117,3038,Lajita Goyal,17,3,0
2118,3039,Aadhya Chahal,79,2,0
2119,3042,Nathaniel Gara,24,1,0
2120,3043,Chavvi Seth,76,2,0
2121,3046,Samaksh Sem,59,2,0
2122,3050,Oni Barman,14,1,0
2123,3053,Alexander Kumer,65,3,0
2124,3053,Adya Misra,42,1,0
2125,3054,Rayaan Kibe,6,3,0
2126,3055,Warinder Srinivas,38,2,0
2127,3057,Isha Viswanathan,64,1,0
2128,3058,Girik Kibe,50,3,0
2129,3062,Jhalak Khosla,8,3,0
2130,3064,Nidra Lal,32,2,0
2131,3069,Ethan Bir,21,2,0
2132,3070,Zansi Dhar,57,3,0
2133,3071,Tamanna Lal,36,1,0
2134,3072,Chakradhar Goda,12,2,0
2135,3074,Darpan Hans,41,2,0
2136,3075,Advay Sehgal,44,2,0
2137,3076,Ekaraj Sharaf,85,2,0
2138,3077,Bakhshi Madan,27,1,0
2139,3078,Wridesh Sami,3,3,0
2140,3078,Anjali Raju,25,3,0
2141,3079,Saksham Roy,70,1,0
2142,3082,Avni Barad,4,3,0
2143,3083,Yauvani Basu,62,3,0
2144,3084,Isaiah Saraf,22,3,0
2145,3085,Arin Vaidya,71,2,0
2146,3086,Siddharth Shanker,84,1,0
2147,3087,Udyati Thaman,82,1,0
2148,3088,Yachana Kibe,8,2,0
2149,3089,Kamala Gupta,37,2,0
2150,3089,Ekani Memon,27,1,0
2151,3091,Yashodhara Buch,66,2,0
2152,3091,Warinder Grewal,40,2,1
2153,3091,Damyanti Pathak,54,2,0
2154,3092,Mitesh Yohannan,13,1,0
2155,3094,Edhitha Kalla,38,3,0
2156,3095,Girik Das,37,3,0
2157,3097,Triveni Patel,43,1,0
2158,3098,Nandini Naidu,42,3,0
2159,3100,Andrew Shetty,35,3,0
2160,3101,Bishakha Kumar,3,1,0
2161,3102,Harrison Rai,48,1,0
2162,3103,Manbir Bedi,52,3,0
2163,3108,Ekantika Mohan,35,3,0
2164,3109,Advik Apte,61,1,0
2165,3111,Ekavir Patel,19,3,0
2166,3112,Barkha Amble,46,3,0
2167,3112,Chaitaly Tailor,38,1,1
2168,3113,Faris Vora,29,3,0
2169,3114,Gautami Wable,82,3,0
2170,3116,Pahal Nagar,17,1,0
2171,3117,Ria Sant,82,1,0
2172,3118,Ryan Manne,37,3,0
2173,3120,Neha Bhatti,34,2,0
2174,3120,Indira Zacharia,47,3,0
2175,3123,Devika Lata,15,2,0
2176,3124,Wakeeta Sagar,9,2,0
2177,3126,Garima Deshmukh,12,1,0
2178,3126,Fitan Kadakia,48,2,0
2179,3129,Tanish Varty,26,2,0
2180,3130,Laksh Nagi,33,2,0
2181,3131,Sneha Shetty,19,1,0
2182,3133,Laksh Chowdhury,7,1,0
2183,3135,Hemani Muni,12,3,0
2184,3137,Yahvi Raj,30,1,0
2185,3138,Michael Khosla,44,2,0
2186,3139,Veda Raman,37,2,0
2187,3143,Abha Reddy,82,1,0
2188,3146,Kevin Tak,28,2,0
2189,3146,Inaya Pandya,62,1,0
2190,3148,Jagat Lad,29,3,0
2191,3149,Chaitanya Mallick,80,1,0
2192,3151,Harini Badami,55,1,0
2193,3152,Ojas Madan,10,2,0
2194,3152,Hemang Kaur,32,1,0
2195,3152,Osha Nadkarni,4,2,0
2196,3153,Amruta Raj,63,1,0
2197,3156,Benjamin Soman,5,3,0
2198,3161,Bhavini Dhawan,1,2,1
2199,3164,Kashvi Bhat,79,2,0
2200,3166,Odika Babu,39,2,0
2201,3167,Laban Gaba,82,1,0
2202,3168,Megha Kannan,77,2,0
2203,3172,Yashodhara Apte,62,2,1
2204,3173,Mohammed Nazareth,71,1,0
2205,3174,Priya Bahl,16,1,0
2206,3175,Vinaya Comar,29,2,0
2207,3176,Lila Mitra,51,1,0
2208,3178,Logan Kibe,65,1,0
2209,3183,Aayush Ramesh,17,3,0
2210,3187,Upkaar Narula,69,2,0
2211,3188,Kiaan Dixit,1,1,0
2212,3192,Triveni Mohanty,32,2,0
2213,3194,Harshil Sankaran,44,2,0
2214,3195,Rachana Bakshi,13,1,0
2215,3196,Christopher Dar,8,2,0
2216,3198,David Kaur,24,1,0
2217,3201,Qasim Chopra,54,2,0
2218,3205,Oscar Koshy,61,1,0
2219,3206,Yoshita Vora,2,2,0
2220,3210,Pahal Chacko,82,3,0
2221,3211,Siya Bahri,6,1,0
2222,3212,Victor Arya,72,3,0
2223,3212,Maya Tripathi,61,3,0
2224,3213,Hitesh Batta,63,1,0
2225,3215,Yug Savant,11,2,0
2226,3217,Upadhriti Bassi,74,3,0
2227,3222,Reva Shukla,83,3,0
2228,3223,Vedant Ganesh,23,1,0
2229,3226,Adweta Swamy,62,1,0
2230,3227,Kritika Balan,83,3,1
2231,3227,Saumya Rana,12,2,0
2232,3228,Tristan Bal,57,1,0
2233,3228,Daksha Murthy,58,3,0
2234,3230,Kamya Rege,26,2,0
2235,3230,Nakul Vora,29,1,0
2236,3230,Maya Chand,65,2,0
2237,3235,Yashasvi Karnik,83,3,0
2238,3240,Saanvi Vig,30,2,0
2239,3241,Faris Som,77,1,0
2240,3243,Nandini More,56,2,0
2241,3244,Atharv Sodhi,36,1,1
2242,3245,Jackson Mangat,39,3,0
2243,3247,Utkarsh Shankar,73,3,0
2244,3248,Warjas Sengupta,35,2,0
2245,3249,Varenya Sridhar,19,1,0
2246,3251,Nathan Sastry,46,2,0
2247,3254,Vaishnavi Nair,74,3,0
2248,3255,Chakrika Raval,85,3,0
2249,3256,Radha Rai,83,3,0
2250,3258,Shivansh Mane,20,1,0
2251,3259,Aadhya Chadha,46,2,1
2252,3260,Madhav Sibal,4,1,0
2253,3261,Wakeeta Suresh,81,2,0
2254,3264,Damini Lanka,24,2,0
2255,3265,Panini Sengupta,29,1,0
2256,3266,Yagnesh Patla,26,1,0
2257,3267,Raksha Keer,71,2,0
2258,3269,Ekaja Ganguly,67,3,0
2259,3271,Ijaya Sanghvi,52,3,0
2260,3271,Manya Warrior,55,2,0
2261,3272,Hemani Mukherjee,35,2,0
2262,3273,Isaac Raval,48,3,0
2263,3273,Ekantika Buch,12,1,0
2264,3276,Oliver Pandit,41,3,0
2265,3277,Wriddhish Rege,53,2,0
2266,3279,Wriddhish Dubey,49,3,0
2267,3279,Shaurya Roy,39,1,0
2268,3280,Niharika Chandran,10,2,0
2269,3283,Girish De,9,3,0
2270,3286,Ekaraj Sheth,29,2,0
2271,3288,Oscar Das,40,1,0
2272,3289,Meghana Dar,41,1,0
2273,3291,Dalaja Sahota,47,1,0
2274,3292,Indrajit Ramesh,77,1,0
2275,3294,Banjeet Ramachandran,67,3,0
2276,3295,Parth Sheth,73,2,0
2277,3298,Udant Balay,21,1,0
2278,3301,Imaran Bhat,16,1,0
2279,3301,Chandresh Ghose,13,3,0
2280,3302,Jyoti Kapadia,73,3,0
2281,3303,Matthew Manne,61,3,0
2282,3303,Nidhi Bhardwaj,81,1,0
2283,3303,Vedhika Golla,28,1,0
2284,3304,Yash Apte,73,2,0
2285,3304,Anjali Chopra,28,3,0
2286,3307,Logan Chadha,21,2,0
2287,3309,Nachiket Nagarajan,6,2,0
2288,3310,Shivani Loke,22,2,0
2289,3314,Lekha Sankar,48,1,0
2290,3317,Yochana Warrior,31,1,0
2291,3318,Jonathan Sachar,71,2,0
2292,3319,Harsh Choudhary,54,3,0
2293,3319,Ishwar Bali,9,2,0
2294,3319,Waida Arya,9,1,0
2295,3320,Nitesh Krish,28,2,0
2296,3321,Ayaan Ramanathan,56,2,0
2297,3321,Kashish Ranganathan,52,1,0
2298,3322,Advay Palan,42,3,0
2299,3324,Hritik Aurora,40,1,0
2300,3326,Tejas Mani,34,2,0
2301,3328,Nachiket D’Alia,1,2,0
2302,3329,Benjamin Saxena,16,2,1
2303,3330,Leela Kohli,52,2,0
2304,3331,Manya Balay,71,1,0
2305,3334,Ayaan More,31,1,0
2306,3335,Advika Bath,51,1,0
2307,3339,Vyanjana Ramaswamy,37,1,0
2308,3340,Peter Bala,12,2,0
2309,3340,Dominic Mitter,28,3,1
2310,3341,Samuel Verma,26,1,0
2311,3346,Yatan Singhal,69,1,0
2312,3348,Falan Sidhu,6,3,0
2313,3350,Ishita Din,53,3,0
2314,3355,Daksha Brar,35,3,0
2315,3356,Agastya Palan,49,3,0
2316,3357,Diya Prabhakar,6,2,0
2317,3358,Udarsh Pandit,59,2,0
2318,3360,Hitesh Hayre,25,1,0
2319,3362,Aarini Rai,70,3,0
2320,3363,Max Dhaliwal,44,1,0
2321,3364,Henry Vaidya,78,2,0
2322,3365,Veda Mangal,54,3,0
2323,3366,Gaurav Sharaf,50,3,0
2324,3367,Ekta Wadhwa,47,1,0
2325,3369,Sarthak Mani,13,1,0
2326,3370,Advik Lal,56,3,0
2327,3371,Chatura Boase,40,2,0
2328,3372,Kabir Hegde,59,2,0
2329,3377,Bahadurjit Mittal,25,2,0
2330,3378,Watika Ramanathan,19,1,0
2331,3379,Manan Goyal,20,2,0
2332,3381,Viraj Ratta,24,1,0
2333,3383,Daksha Chada,64,1,0
2334,3383,Sai Khatri,54,3,0
2335,3384,Tanmayi Bala,52,2,0
2336,3386,Eshana Aggarwal,33,3,0
2337,3386,Yug Sachar,7,2,0
2338,3387,Girik Viswanathan,24,1,0
2339,3388,Yashvi Dutta,41,1,0
2340,3388,Balendra Shankar,31,3,0
2341,3388,Tanish Wadhwa,21,1,0
2342,3389,Suhani Devi,43,2,0
2343,3390,Kala Vaidya,31,3,0
2344,3392,Azaan Mitra,4,3,0
2345,3393,Bhavini Khatri,69,3,0
2346,3393,Leela Dhingra,71,3,0
2347,3393,Gayathri Pillai,35,2,0
2348,3395,Leela Nath,36,3,0
2349,3398,Widisha Varkey,33,2,0
2350,3399,Geetika Brahmbhatt,70,2,0
2351,3401,Aachal Baria,80,2,0
2352,3402,Lohit Mallick,54,3,0
2353,3403,Anthony Bhavsar,68,2,0
2354,3403,Chasmum Dewan,28,3,0
2355,3406,Ria Swamy,15,3,0
2356,3407,Aradhana Mutti,61,3,0
2357,3408,Qushi Kapoor,7,2,0
2358,3409,Qabil Sandhu,73,2,0
2359,3409,Hemal Sarraf,16,1,0
2360,3410,Shravya Bawa,16,1,0
2361,3412,Yauvani Nigam,60,2,0
2362,3415,Ekaraj Gupta,48,2,0
2363,3416,Warinder Lala,64,2,0
2364,3417,Varsha Bala,45,3,0
2365,3418,Yashoda Dubey,25,1,0
2366,3420,Vasatika Dass,5,3,0
2367,3422,Tarak Buch,15,2,0
2368,3425,Shivansh Srinivas,41,2,0
2369,3426,Alexander Chacko,31,3,0
2370,3428,Madhav Savant,58,1,0
2371,3429,Urvi Ramanathan,58,2,0
2372,3430,Harrison Saraf,61,1,0
2373,3432,Turvi Buch,10,3,0
2374,3433,Suhani Kapoor,48,1,0
2375,3434,Jagdish Lal,16,3,0
2376,3435,Udant Dugal,49,1,0
2377,3435,Wakeeta Tank,79,3,0
2378,3436,Max Varma,55,3,0
2379,3437,Zaid Rajan,5,2,0
2380,3437,William Sankar,68,2,0
2381,3438,Janya Devi,52,3,0
2382,3439,Aayush Acharya,9,1,0
2383,3439,Mekhala Rout,82,1,0
2384,3440,Anthony Narayanan,51,2,0
2385,3442,Vincent Shah,70,2,0
2386,3444,Dayita Memon,32,3,0
2387,3445,Ucchal Ganesh,74,3,0
2388,3447,Lekha Salvi,47,2,0
2389,3449,Aahana Halder,41,1,0
2390,3451,Meghana Brar,45,1,0
2391,3452,Bahadurjit Hegde,52,3,0
2392,3454,Amara Mukhopadhyay,73,1,0
2393,3454,Omaja Nazareth,85,1,0
2394,3455,Gaurika Mistry,14,3,0
2395,3456,Isaiah Mandal,64,2,0
2396,3457,Reyansh Soman,42,3,0
2397,3458,Xiti Ravel,3,3,0
2398,3460,Zashil Virk,82,3,0
2399,3460,Shivani Yohannan,19,1,1
2400,3462,Sudiksha Barad,55,2,0
2401,3463,Orinder Kadakia,35,1,0
2402,3465,Rushil Bhargava,24,1,0
2403,3466,Abhiram Talwar,31,3,0
2404,3467,Liam Narain,17,3,0
2405,3468,Hiral Jain,75,2,0
2406,3471,Kalpit Pillai,49,2,0
2407,3472,Ekavir Pandya,74,1,0
2408,3473,Harsh Choudhry,63,3,0
2409,3474,Abha Zacharia,57,3,0
2410,3477,Frederick Hans,83,3,1
2411,3478,Owen Buch,15,1,0
2412,3478,Imaran Chowdhury,67,3,0
2413,3481,Karan Babu,11,2,0
2414,3481,George Baral,81,3,0
2415,3482,Oni Misra,35,1,0
2416,3483,Rachita Korpal,78,1,0
2417,3484,Balvan Buch,73,2,0
2418,3485,Krisha Hegde,78,2,0
2419,3487,Sai Lala,71,3,0
2420,3489,Ishaan Mohan,80,3,0
2421,3490,Reva Dara,3,3,0
2422,3493,Zarna Goswami,28,3,0
2423,3493,Yagnesh Doshi,7,3,0
2424,3494,Jonathan Chakrabarti,2,2,0
2425,3495,Jhalak Kara,54,3,0
2426,3497,Amol Nagi,25,1,0
2427,3499,Yoshita Sethi,48,3,0
2428,3501,Vrishti Shah,9,2,0
2429,3501,Samarth Bobal,84,1,0
2430,3501,Ranveer Ravi,7,3,0
2431,3503,Yochana Ghose,61,1,0
2432,3504,Chakradhar Iyer,58,2,0
2433,3505,Ranveer Guha,23,3,0
2434,3506,Alexander Mangal,46,3,0
2435,3507,Ronith Dube,55,2,0
2436,3508,Ridhi Gaba,34,1,0
2437,3508,Nisha Chaudhary,43,1,0
2438,3509,Sai Bose,24,3,0
2439,3510,Bishakha Setty,77,2,0
2440,3510,Wridesh Ray,56,3,0
2441,3511,Amol Patel,44,2,0
2442,3511,Damini Raja,59,2,0
2443,3513,Mitali Krish,40,3,0
2444,3515,Azad Kari,34,2,0
2445,3516,Ayush Rastogi,59,3,0
2446,3517,Tanvi Mistry,75,3,0
2447,3519,Nisha Soman,51,3,0
2448,3520,Vyanjana Dugar,76,2,0
2449,3522,Wakeeta Bahl,8,1,0
2450,3522,Jackson Cheema,80,3,0
2451,3523,Sanaya Yadav,52,3,0
2452,3523,Warjas Chada,71,1,0
2453,3526,Umang Varughese,66,2,0
2454,3527,Chaaya Gupta,84,3,0
2455,3527,Udarsh Sachar,42,3,0
2456,3529,Madhav Vig,68,3,0
2457,3530,Chandani Dhaliwal,33,1,0
2458,3530,Girindra Atwal,56,1,0
2459,3530,Nitara Bhavsar,84,1,0
2460,3532,Arunima Kuruvilla,48,3,0
2461,3532,Eiravati Chhabra,77,2,0
2462,3533,Nitesh Krishna,66,3,0
2463,3534,Qushi Srivastava,26,3,0
2464,3538,Oscar Yohannan,40,1,0
2465,3538,Xavier Chawla,16,2,0
2466,3542,Faraj Mall,58,2,0
2467,3543,Panini Sabharwal,38,3,0
2468,3545,Faras Deshpande,26,1,0
2469,3545,Samarth Jha,42,3,0
2470,3546,Pahal Chahal,36,3,0
2471,3546,Faris Lata,14,2,0
2472,3546,Jonathan Bhatnagar,38,3,0
2473,3547,Leela Pandit,70,1,0
2474,3550,Abhiram Bhatti,72,1,0
2475,3553,Ayaan Borah,17,2,0
2476,3557,Yashodhara Batra,24,1,0
2477,3558,Reva Patla,60,1,0
2478,3561,Varenya Sheth,52,1,0
2479,3562,Isha Gill,16,2,0
2480,3563,Saksham Panchal,27,2,0
2481,3565,Vyanjana Sood,85,3,0
2482,3566,Yutika Krishnamurthy,9,3,0
2483,3567,Rehaan Ravi,9,3,0
2484,3567,Logan Cheema,11,2,0
2485,3569,Vrinda D’Alia,22,2,0
2486,3571,Omisha Borde,82,2,0
2487,3573,Januja Kaul,2,1,0
2488,3573,Kalpit Gulati,61,2,0
2489,3574,Tanveer Kannan,66,3,0
2490,3575,Yashoda Goda,67,2,0
2491,3575,Vrinda Sarin,77,3,0
2492,3579,Wahab Chadha,22,2,0
2493,3582,Aarav Deol,35,3,0
2494,3584,Anirudh Mammen,32,2,0
2495,3585,Chatura Raval,7,1,0
2496,3586,Nitara Tailor,44,1,0
2497,3589,Vaishnavi Anand,5,3,0
2498,3590,Warda Divan,24,3,0
2499,3592,Onkar Sarkar,82,3,0
2500,3592,Vivaan Prabhu,80,2,0
2501,3593,Megha Chadha,11,1,0
2502,3594,Shaurya Wason,43,2,0
2503,3595,Tejas Mutti,82,3,0
2504,3597,Ishita Karpe,65,3,0
2505,3600,Faqid Raja,52,1,1
2506,3601,Ijaya Krishnamurthy,75,2,0
2507,3603,Tarak Bedi,54,1,0
2508,3604,Urmi Mahal,64,1,0
2509,3605,Vritti Sandhu,26,2,0
2510,3605,Neel Subramanian,21,3,1
2511,3605,Udyati De,76,1,0
2512,3606,Yauvani Zacharia,6,3,0
2513,3607,Qasim Ratta,13,1,0
2514,3608,Logan Choudhary,29,3,0
2515,3609,Jeremiah Krishnan,51,3,0
2516,3610,Suhani Shere,76,3,0
2517,3611,Anvi Devan,33,2,0
2518,3611,Ranveer Vohra,76,3,0
2519,3611,Riya Khare,41,2,0
2520,3612,Gaurangi Pal,9,1,0
2521,3615,Pallavi Krish,60,1,1
2522,3616,Maya Nayak,82,2,0
2523,3617,Neha Ravel,28,2,0
2524,3618,Zehaan Rama,31,2,0
2525,3620,Vasudha D’Alia,35,2,0
2526,3620,Triya Bala,47,1,0
2527,3622,Vasana Sinha,23,3,0
2528,3623,Ira Sharma,55,1,0
2529,3625,Nilima Sura,82,2,0
2530,3625,Kiaan Anne,60,1,0
2531,3626,Mohammed Khare,46,2,0
2532,3627,Praneel Shenoy,83,2,0
2533,3627,Bhavini Din,73,1,0
2534,3632,Vasatika Chad,58,2,0
2535,3635,Zilmil More,59,3,0
2536,3636,Mugdha Hegde,46,1,0
2537,3637,Harsh Shankar,62,2,0
2538,3640,Pratyush Natarajan,25,3,0
2539,3641,Aditya Ghose,25,3,0
2540,3641,Mohammed Subramanian,36,1,0
2541,3642,Omkaar Mammen,27,2,0
2542,3644,Janani Karan,62,1,0
2543,3645,Tripti Jha,82,1,0
2544,3646,Imaran Balay,17,1,0
2545,3647,Pranav Chakraborty,79,2,0
2546,3650,Qushi Korpal,78,2,0
2547,3652,Balhaar Talwar,45,1,0
2548,3653,Lajita Chakraborty,20,3,0
2549,3654,Anita Sarraf,22,1,0
2550,3656,Baghyawati Cheema,11,1,0
2551,3656,Kala Pau,85,3,0
2552,3658,Tejas Dhar,44,1,0
2553,3659,Gavin Krishnamurthy,69,3,0
2554,3660,Agastya Sem,68,1,0
2555,3660,Dalaja Kanda,73,3,0
2556,3660,Neelima Dash,84,1,0
2557,3664,Michael Jaggi,65,3,0
2558,3665,Amara Prashad,20,1,0
2559,3667,Kevin Vaidya,36,3,0
2560,3668,Abhiram Loke,46,3,0
2561,3669,Krishna Ganguly,80,2,0
2562,3670,Gaurangi Pant,51,3,1
2563,3670,Zaitra Devan,48,3,0
2564,3673,Mitesh Krishna,85,1,0
2565,3673,Azad Devi,27,1,0
2566,3675,Orinder Swamy,45,2,0
2567,3676,Deepa Chakraborty,1,2,0
2568,3677,Mason Memon,75,2,0
2569,3678,Udarsh Das,56,1,0
2570,3679,Wyatt Behl,41,3,0
2571,3680,Ojas Gala,65,2,0
2572,3681,Naveen Shukla,19,1,0
2573,3682,Prisha Lalla,40,1,0
2574,3683,Vedika Sood,20,1,0
2575,3684,Charles Bal,31,1,0
2576,3686,Fiyaz Pall,82,2,0
2577,3687,Pallavi Randhawa,9,2,0
2578,3690,Vincent Kalla,43,2,0
2579,3692,Zehaan Dara,56,1,0
2580,3692,Radhika Kar,11,2,0
2581,3696,Zinal Dutt,85,3,0
2582,3698,Tanvi More,39,3,0
2583,3699,Zilmil Bedi,13,3,0
2584,3700,Panini Pandit,84,1,0
2585,3702,Vivaan Mohan,21,3,0
2586,3704,Deepa Rajan,45,1,0
2587,3705,Alexander Venkataraman,36,3,0
2588,3706,Wyatt Padmanabhan,47,1,0
2589,3707,Eshana Iyengar,66,3,0
2590,3707,Charles Tara,50,3,0
2591,3708,Gauri Shukla,1,3,0
2592,3710,Isha Mukherjee,19,3,0
2593,3712,Aashi Brahmbhatt,70,3,0
2594,3712,Ekani Luthra,27,1,0
2595,3713,Advaith Mand,44,2,0
2596,3714,Yashasvi Gara,42,1,0
2597,3715,Lajita Raj,36,3,0
2598,3718,Damini Sahota,47,2,0
2599,3720,Ekanta Thaman,64,1,0
2600,3720,Qabil Sen,38,1,0
2601,3722,Kiaan Patla,19,2,0
2602,3723,Yasti Radhakrishnan,51,3,0
2603,3724,Sai Sankaran,11,2,0
2604,3724,Lila Ahluwalia,78,3,0
2605,3725,Ladli Sarkar,59,3,0
2606,3726,Advik Narayanan,76,2,0
2607,3728,Ridhi Prasad,24,3,0
2608,3730,Ikbal Rege,21,3,0
2609,3731,Kavya Char,30,2,0
2610,3732,Rushil Lanka,47,2,0
2611,3732,Champak Kunda,2,2,0
2612,3733,Gagan Saini,61,3,0
2613,3733,Fitan Ramesh,62,2,0
2614,3734,Ekalinga Bajaj,4,3,0
2615,3735,Dayita Narula,52,1,0
2616,3736,Ishwar Nair,16,3,0
2617,3739,Qabil Radhakrishnan,15,3,0
2618,3740,Darika Mane,56,3,0
2619,3741,Warjas Andra,82,1,0
2620,3743,Mohini Bajwa,23,3,0
2621,3743,Bhanumati Manda,79,3,0
2622,3744,Deepa Mishra,65,3,0
2623,3745,Onkar More,8,1,0
2624,3745,Qasim Bail,8,3,0
2625,3746,Urvi Jaggi,25,1,0
2626,3747,Samesh Shroff,24,2,1
2627,3748,Janaki Nazareth,25,2,0
2628,3749,Ethan Bhatt,71,3,1
2629,3753,Samuel Chaudhari,8,2,0
2630,3754,Mekhala Mutti,8,2,0
2631,3756,Abhiram Dua,16,2,0
2632,3757,Ishwar Wali,20,3,0
2633,3760,Yuvraj Sarraf,71,1,0
2634,3763,Riya Behl,3,3,0
2635,3764,Hitesh Wagle,60,2,0
2636,3766,Girish Choudhry,23,2,0
2637,3767,Chandani Khanna,10,2,0
2638,3768,Chakradev Contractor,82,3,0
2639,3769,Ishaan Sarraf,14,1,0
2640,3771,Sachi Bassi,26,3,0
2641,3773,Farhan Sankar,17,3,0
2642,3774,Ekaraj Chaudhuri,26,3,0
2643,3776,Kamya Behl,58,1,0
2644,3779,Dalaja Verma,32,2,0
2645,3780,Damini Pant,62,3,0
2646,3782,Wakeeta Biswas,36,1,0
2647,3782,Elijah Amble,79,3,0
2648,3782,Shivansh Pillay,60,3,0
2649,3784,Kritika Dhawan,59,2,0
2650,3785,Yochana Rai,4,3,0
2651,3788,Faraj Comar,78,2,0
2652,3790,Urvashi Goswami,66,3,0
2653,3790,Riya Bora,48,1,0
2654,3790,Ishani Bal,22,1,0
2655,3791,Maanas Gera,51,3,0
2656,3792,Sanaya Sandhu,9,3,0
2657,3793,Jai Saraf,71,2,0
2658,3794,Falan Kapur,8,2,0
2659,3797,Chaaya Bhargava,72,2,0
2660,3798,Kritika Banerjee,58,3,0
2661,3801,Meghana Sidhu,82,3,0
2662,3802,Matthew Varty,13,3,0
2663,3803,Diya Solanki,49,1,0
2664,3804,Azad Sule,79,3,0
2665,3805,Jyoti Halder,33,3,0
2666,3807,Peter Munshi,7,1,0
2667,3808,Bimala Sani,49,1,1
2668,3808,Chatresh Bhardwaj,60,3,0
2669,3811,Sara Karnik,5,1,0
2670,3814,Abha Subramanian,31,1,0
2671,3815,Kala Sarma,1,3,1
2672,3815,Idika Badami,20,2,0
2673,3817,Warda Tella,75,2,0
2674,3818,Ikbal Prabhakar,43,2,0
2675,3823,Bishakha Kaul,8,1,0
2676,3824,Diya Dora,74,3,0
2677,3824,Vrinda Ganesh,34,1,0
2678,3830,Neelima Jhaveri,48,1,0
2679,3830,Bhanumati Grewal,80,3,1
2680,3831,Atharv Ranganathan,46,3,0
2681,3838,Anika Anne,35,1,0
2682,3838,Advika Madan,16,2,0
2683,3838,Aadi Shankar,49,1,0
2684,3839,Siddharth Halder,43,1,0
2685,3841,Pooja Chahal,40,1,0
2686,3842,Azaan Ravi,28,2,0
2687,3842,Aarnav Kashyap,67,1,0
2688,3843,Balhaar Mand,39,3,0
2689,3844,Alka Karnik,73,1,0
2690,3847,Balveer Munshi,16,1,0
2691,3848,Vasudha Kibe,53,2,0
2692,3848,Abdul Jain,1,3,0
2693,3848,Pranit Sule,29,1,0
2694,3852,Manbir Bhardwaj,29,1,0
2695,3853,Qadim Pillai,68,3,0
2696,3854,Ronith Dasgupta,38,3,0
2697,3855,Lopa Ghose,48,2,0
2698,3856,Zaitra Vasa,5,2,0
2699,3857,Samaksh Kumar,80,2,0
2700,3858,Raagini Bhatt,73,2,0
2701,3859,Bhavika Basak,4,2,0
2702,3860,Samuel Dua,23,2,0
2703,3862,Chandresh Varty,47,3,0
2704,3864,Jack Seth,16,3,0
2705,3864,Chaaya Parmer,39,2,0
2706,3867,Wridesh Majumdar,31,3,0
2707,3870,Omaja Kapur,54,1,0
2708,3873,Thomas Bhatti,2,2,0
2709,3874,Vaishnavi Lalla,85,1,0
2710,3875,Hiral Uppal,76,1,0
2711,3876,Krishna Modi,5,1,0
2712,3878,Tanay Chandra,50,1,0
2713,3881,Daksha Badami,26,2,0
2714,3881,Ishwar Majumdar,40,1,0
2715,3887,Mohammed Gandhi,20,3,0
2716,3891,Eiravati Sen,47,2,0
2717,3892,Arunima Ramakrishnan,25,2,0
2718,3893,Dhriti Sani,83,1,0
2719,3893,Sanya Yogi,53,1,0
2720,3895,Yatin Dara,23,1,0
2721,3895,Pranav Konda,78,1,0
2722,3898,Amol Maharaj,64,3,0
2723,3902,Mitali Patel,58,2,0
2724,3904,Anamika Korpal,8,3,0
2725,3905,Jasmit Gaba,55,1,0
2726,3907,Tanay Uppal,59,1,0
